brand,name,price,link
TECNO ,T401 - Triple SIM - Black,"1,799",https://www.jumia.co.ke/tecno-t401-triple-sim-black-15391689.html
Samsung ,"Galaxy A10 - 6.2"", 32GB+2GB RAM,4G, Android - Black + FREE OTG Cable.","12,999",https://www.jumia.co.ke/samsung-galaxy-a10-6.2-32gb2gb-ram4g-android-black-free-otg-cable.-17306929.html
,,,
Huawei ,P8 4G LTE Mobile Phone 5.2inch 3GB RAM 16GB ROM - Smoke Grey,"10,999",https://www.jumia.co.ke/huawei-p8-4g-lte-mobile-phone-5.2inch-3gb-ram-16gb-rom-smoke-grey-13209549.html
Homtom ,"HT 16, 1GB RAM + 8GB, 5, 8MP +5MP Camera Black.","4,650",https://www.jumia.co.ke/homtom-ht-16-1gb-ram-8gb-5-8mp-5mp-camera-black.-8680121.html
Xiaomi ,Redmi Note 6 Pro 4G Phablet 6.26 inch 3GB RAM 32GB ROM-Dual Sim- BLACK.,"17,594",https://www.jumia.co.ke/xiaomi-redmi-note-6-pro-4g-phablet-6.26-inch-3gb-ram-32gb-rom-dual-sim-black.-13857872.html
Ulefone ,"POWER 3S, 6.0"", 64GB+4GB RAM, 4G (Dual SIM), Black","17,499",https://www.jumia.co.ke/ulefone-power-3s-6.0-64gb4gb-ram-4g-dual-sim-black-9535129.html
TECNO ,"Spark 3 Pro - 6.2"",32GB+2GB (Dual SIM),Black +FREE OTG Cable","12,499",https://www.jumia.co.ke/tecno-spark-3-pro-6.232gb2gb-dual-simblack-free-otg-cable-15853292.html
,,,
TECNO ,Camon 11 (32GB+3GB) 6.2-inch 16MP- Black ,"13,980",https://www.jumia.co.ke/tecno-camon-11-32gb3gb-6.2-inch-16mp-black-15520261.html
Apple ,iPhone XS Max 256GB - Gold - Dual SIM (nano-SIM + Esim),"200,000",https://www.jumia.co.ke/iphone-xs-max-256gb-gold-dual-sim-nano-sim-esim-apple-mpg130306.html
Generic ,Smart watch smart wristband id115 plus black,"1,198",https://www.jumia.co.ke/generic-smart-watch-smart-wristband-id115-plus-black-12757879.html
Apple ,iPhone XS Max 64GB - Gold - Single SIM (nano-SIM),"147,000",https://www.jumia.co.ke/apple-iphone-xs-max-64gb-gold-single-sim-nano-sim-10543553.html
Generic ,4G RAM+32G ROM Dual Sim 6.0/5.0 Inch Android Smartphone Red,"4,299",https://www.jumia.co.ke/generic-4g-ram32g-rom-dual-sim-6.05.0-inch-android-smartphone-red-15930569.html
,,,
Infinix ,"HOT 7 - 32GB - 2GB, 6.2"", 13MP, 4000mAh, DUAL SIM  Gold +Free Data Cable","11,399",https://www.jumia.co.ke/infinix-hot-7-32gb-2gb-6.2-13mp-4000mah-dual-sim-gold-free-data-cable-15401621.html
Cubot ,"Nova, 5.5"" 4G, 3GB+16GB (Dual SIM), Blue","7,728",https://www.jumia.co.ke/cubot-nova-5.5-4g-3gb16gb-dual-sim-blue-8697458.html
Generic ,X21 4GB+64GB 6.2 Inch 1080P MTK Octa Core 4G -Black,"9,800",https://www.jumia.co.ke/generic-x21-4gb64gb-6.2-inch-1080p-mtk-octa-core-4g-black-14527396.html
Fero ,A5003 - 8GB - 1GB RAM - 5MP Camera - 3G - (Dual SIM) - Gold,"6,499",https://www.jumia.co.ke/fero-a5003-8gb-1gb-ram-5mp-camera-3g-dual-sim-gold-15018924.html
Nokia ,NOKIA X6 Dual Rear Camera Face Unlock 5.8 inch 4GB 64GB Snapdragon 636 Octa Core 4G Smartphone Black,"15,750",https://www.jumia.co.ke/nokia-nokia-x6-dual-rear-camera-face-unlock-5.8-inch-4gb-64gb-snapdragon-636-octa-core-4g-smartphone-black-14129445.html
,,,
TECNO ,"TECNO F1 - 5.0""-  8GB Storage + 1GB RAM (Dual SIM), Gold.","6,299",https://www.jumia.co.ke/tecno-f1-5.0-8gb-storage-1gb-ram-dual-sim-gold.-tecno-mpg134149.html
Infinix ,"HOT 6X, 6.2"", 2GB RAM, 16GB, 13MP + 2MP, Dual SIM - Black","13,199",https://www.jumia.co.ke/hot-6x-6.2-2gb-ram-16gb-13mp-2mp-dual-sim-black-infinix-mpg147364.html
Apple ,IPhone 6s 64GB + 2GB 12MP+5MP  4.7 Inch – Silver,"24,990",https://www.jumia.co.ke/apple-iphone-6s-64gb-2gb-12mp5mp-4.7-inch-silver-12958775.html
Infinix ,"Hot 7-  (16+1GB),Dual Camera - Black + Free OTG Cable","10,700",https://www.jumia.co.ke/infinix-hot-7-161gbdual-camera-black-free-otg-cable-14527049.html
X-TIGI ,"A2- 4G LTE- 3GB+32GB - 5.7"" HD IPS- 13MP Dual Camera - Facial Recognition - Fullview Display - Blue","9,999",https://www.jumia.co.ke/x-tigi-a2-4g-lte-3gb32gb-5.7-hd-ips-13mp-dual-camera-facial-recognition-fullview-display-blue-5472095.html
,,,
Honor ,7S 5.45''(2GB +16GB ROM) Dual SIM Smartphone - Blue,"8,699",https://www.jumia.co.ke/honor-7s-5.452gb-16gb-rom-dual-sim-smartphone-blue-14176143.html
Lenovo ,"Lenovo K5 Pro (4GB, 64GB ROM), Android 8.1 Octa Core, 4G Phablet 4050mAh - BLACK","15,700",https://www.jumia.co.ke/lenovo-lenovo-k5-pro-4gb-64gb-rom-android-8.1-octa-core-4g-phablet-4050mah-black-12697888.html
BlackBerry ,"Z30 - 5"" - 16GB, 2GB RAM,  3G/4G  LTE  (gift) - Black","9,900",https://www.jumia.co.ke/blackberry-z30-5-16gb-2gb-ram-3g4g-lte-gift-black-8479039.html
Infinix ,"Hot S4, 6.2"", 32GB + 3GB (Dual SIM)Quad-core 1.4 GHz, Blue + Free Data Cable","15,999",https://www.jumia.co.ke/infinix-hot-s4-6.2-32gb-3gb-dual-simquad-core-1.4-ghz-blue-free-data-cable-16225289.html
Samsung ,"Galaxy A50, 6.4"", 128GB + 4GB (Dual SIM), Blue","26,871",https://www.jumia.co.ke/galaxy-a50-6.4-128gb-4gb-dual-sim-blue-samsung-mpg154488.html
,,,
Nokia ,Nokia2610 Mobile Phone Wholesale Straight Color Screen,"1,380",https://www.jumia.co.ke/nokia-nokia2610-mobile-phone-wholesale-straight-color-screen-14452801.html
Xiaomi ,"Redmi 6A, 5.45"" - (16GB+2GB RAM) - 13 MP Camera (Dual SIM), 4G, (BLACK)","7,999",https://www.jumia.co.ke/xiaomi-redmi-6a-5.45-16gb2gb-ram-13-mp-camera-dual-sim-4g-black-10763141.html
Huawei ,"Y9(2019) - 6.5"" - 64GB - 4GB RAM - 16MP+2MP(Dual SIM)  - Sapphire Blue","25,999",https://www.jumia.co.ke/y92019-6.5-64gb-4gb-ram-16mp2mpdual-sim-sapphire-blue-huawei-mpg163978.html
TECNO ,"TECNO Spark 2, 16GB, 1GB RAM, 13MP Camera (Dual SIM) ,Black","10,399",https://www.jumia.co.ke/tecno-tecno-spark-2-16gb-1gb-ram-13mp-camera-dual-sim-black-15076324.html
Generic ,4G RAM+32G ROM Dual Sim 6.0/5.0 Inch Android Smartphone Whit,"4,642",https://www.jumia.co.ke/generic-4g-ram32g-rom-dual-sim-6.05.0-inch-android-smartphone-whit-14075971.html
,,,
Samsung ,"Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB, 128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP Dual SIM 4G Smartphone - Prism Green","185,550",https://www.jumia.co.ke/samsung-galaxy-s10-plus-s10-6.4-inch-amoled-8gb-128gb-rom-android-9.0-pie-12mp-12mp-16mp-dual-sim-4g-smartphone-prism-green-16632549.html
Huawei ,"Y6 Prime 2019, 6.09'', 32GB, 13MP Camera, Sapphire Blue","14,999",https://www.jumia.co.ke/y6-prime-2019-6.09-32gb-13mp-camera-sapphire-blue-huawei-mpg162428.html
Partner Mobile ,E16 - 4G - 2GB RAM - 16GB ROM - DUAL SIM - Pink,"5,299",https://www.jumia.co.ke/partner-mobile-e16-4g-2gb-ram-16gb-rom-dual-sim-pink-14134895.html
Huawei ,"Y7 Prime (2019) - 6.26"" - 8MP+16MP - 64GB- 3GB RAM - (Dual) Black","15,900",https://www.jumia.co.ke/y7-prime-2019-6.26-8mp16mp-64gb-3gb-ram-dual-black-huawei-mpg151683.html
Generic ,4G RAM+32G ROM Dual Sim 6.0/5.0 Inch Android Smartphone Red,"4,642",https://www.jumia.co.ke/generic-4g-ram32g-rom-dual-sim-6.05.0-inch-android-smartphone-red-14075970.html
,,,
Generic ,"Face Recognition 6.1"" 4G RAM+64GB ROM Android 8.1 Cam 16MP","11,889",https://www.jumia.co.ke/generic-face-recognition-6.1-4g-ram64gb-rom-android-8.1-cam-16mp-13211665.html
Nokia ,5310 Xpress Music,"2,600",https://www.jumia.co.ke/nokia-5310-xpress-music-14112425.html
Apple ,iPhone 7 32GB +2GB 12MP + 7MP 4.7 Inch - Golden,"31,990",https://www.jumia.co.ke/apple-iphone-7-32gb-2gb-12mp-7mp-4.7-inch-golden-12113292.html
Nokia ,"6.1 (2018) 5.5"",32GB+3GB RAM - Black copper + FREE OTG Cable","15,200",https://www.jumia.co.ke/nokia-6.1-2018-5.532gb3gb-ram-black-copper-free-otg-cable-15712690.html
Generic ,Smart watch smart wristband heart rate monitor M3 sport black,998,https://www.jumia.co.ke/generic-smart-watch-smart-wristband-heart-rate-monitor-m3-sport-black-12757880.html
,,,
Infinix ,"S4 Pro 6.2""- 6GB+64GB - 32MP AI Selfie - Dual SIM -Gray + FREE OTG Cable","20,999",https://www.jumia.co.ke/infinix-s4-pro-6.2-6gb64gb-32mp-ai-selfie-dual-sim-gray-free-otg-cable-16355973.html
Samsung ,"Galaxy S7 Edge 5.5"" - 4GB RAM 32GB - 12.0MP 4G - White","24,970",https://www.jumia.co.ke/samsung-galaxy-s7-edge-5.5-4gb-ram-32gb-12.0mp-4g-white-14795702.html
Apple ,iPhone 4S -3.5'' 16GB+512MB RAM (Renovation Phone)-White,"4,980",https://www.jumia.co.ke/apple-iphone-4s-3.5-16gb512mb-ram-renovation-phone-white-15918338.html
Samsung ,"Galaxy J5 Pro, 16GB - 2GB RAM-13MP Camera(Dual SIM) Gold","16,799",https://www.jumia.co.ke/galaxy-j5-pro-16gb-2gb-ram-13mp-cameradual-sim-gold-samsung-mpg147056.html
Apple ," iPhone 6S 4.7-Inch(2GB, 64GB ROM) IOS 12MP+ 5MP  – gold","22,990",https://www.jumia.co.ke/apple-iphone6s4.7-inch2gb64gbromios12mp-5mpgold-12088503.html
,,,
Huawei ,"Y9 (2019), 64GB + 4GB, (Dual SIM), Purple + Surprise Gift","20,499",https://www.jumia.co.ke/huawei-y9-2019-64gb-4gb-dual-sim-purple-surprise-gift-13548747.html
Samsung ,Galaxy S7 Edge 4G 5.5 Inch 12MP 4GB+32GB Glod,"21,990",https://www.jumia.co.ke/samsung-galaxy-s7-edge-4g-5.5-inch-12mp-4gb32gb-glod-12415281.html
Apple ,iPhone XS 256GB - Gold (nano-SIM And ESIM),"138,000",https://www.jumia.co.ke/iphone-xs-256gb-gold-nano-sim-and-esim-apple-mpg124543.html
Apple ,"iPhone 5S, 4"", 16GB+1GB, 8MP, Silver","10,990",https://www.jumia.co.ke/apple-iphone-5s-4-16gb1gb-8mp-silver-12379637.html
Nokia ,"2.1, 5.5"" (8GB+1GB RAM) 8MP Camera, Dual SIM (4G) ","7,798",https://www.jumia.co.ke/2.1-5.5-8gb1gb-ram-8mp-camera-dual-sim-4g-grey-silver-nokia-mpg123928.html
,,,
HTC ,"Desire 10 Pro 5.5-Inch FHD(4GB 64GB ROM)Android 6.0 Marshmallow, 20MP + 13MP Dual Sim 4G Smartphone","17,169",https://www.jumia.co.ke/htc-desire-10-pro-5.5-inch-fhd4gb-64gb-romandroid-6.0-marshmallow-20mp-13mp-dual-sim-4g-smartphone-14795802.html
Nokia ,"Nokia X6 - 5.8"" - 6GB RAM - 64GB ROM - Dual SIM - 4G  -  Blue","17,200",https://www.jumia.co.ke/nokia-nokia-x6-5.8-6gb-ram-64gb-rom-dual-sim-4g-blue-14460764.html
TECNO ,"Spark 3 ,16GB,2GB,Dual SIM,Display: 6.2""  Super FULLVIEW-Black + Free Charging Cable","10,999",https://www.jumia.co.ke/tecno-spark-3-16gb2gbdual-simdisplay-6.2-super-fullview-black-free-charging-cable-17154501.html
Bontel ,"Little lover L2-1.54""-0.3MP-800mA Dual sim-Black","2,985",https://www.jumia.co.ke/little-lover-l2-1.54-0.3mp-800ma-dual-sim-black-bontel-mpg161965.html
Bontel ,The New Bontel 3310-Black,"1,050",https://www.jumia.co.ke/the-new-bontel-3310-black-bontel-mpg149151.html
,,,
TECNO ,Camon 11 (32GB+3GB) 6.2-inch 16MP Black,"13,299",https://www.jumia.co.ke/tecno-camon-11-32gb3gb-6.2-inch-16mp-black-17266884.html
Infinix ,"Hot 7 (X624B), 32GB + 2GB (Dual SIM), Gold + FREE Headphones & back cover","12,200",https://www.jumia.co.ke/infinix-hot-7-x624b-32gb-2gb-dual-sim-gold-free-headphones-back-cover-15849226.html
Infinix ,"HOT 7 - 32GB - 2GB, 6.2"", 13MP, 4000mAh, Dual SIM Quad-Core 1.3GHz Processor - Black","11,199",https://www.jumia.co.ke/infinix-hot-7-32gb-2gb-6.2-13mp-4000mah-dual-sim-quad-core-1.3ghz-processor-black-16445252.html
Apple ,"iPhone X, 5.8"", 256GB (Single SIM) Silver","102,000",https://www.jumia.co.ke/iphone-x-5.8-256gb-single-sim-silver-apple-mpg27603.html
Samsung ,"Galaxy S10+, 6.4"", 512GB + 8GB 12MP + 12MP + 16MP Main, 10MP Front Camera (Dual SIM), Black","120,099",https://www.jumia.co.ke/samsung-galaxy-s10-6.4-512gb-8gb-12mp-12mp-16mp-main-10mp-front-camera-dual-sim-black-16746981.html
,,,
TECNO ,"T371 - 2.4"" - 4MB RAM - Li-Ion 1150 - Dual SIM - Grey","1,750",https://www.jumia.co.ke/tecno-t371-2.4-4mb-ram-li-ion-1150-dual-sim-grey-17360336.html
Apple ,"IPhone X 5.8-Inch(3GB RAM, 64GB ROM)IOS 11(12MP+12MP)-Grey","120,990",https://www.jumia.co.ke/apple-iphone-x-5.8-inch3gb-ram-64gb-romios-1112mp12mp-grey-13959873.html
TECNO ,Pop 2 - 5.5 - [8GB+1GB] smartphone - 8MP (Dual sim) - Black,"7,199",https://www.jumia.co.ke/pop-2-5.5-8gb1gb-smartphone-8mp-dual-sim-black-tecno-mpg151897.html
TECNO ,"Camon 11, 32GB+3GB, 4GLTE (Dual SIM), Black + Free OTG Cable","13,795",https://www.jumia.co.ke/camon-11-32gb3gbram-4glte-6.2-16mp-dual-sim-black-free-otg-cable.-tecno-mpg130185.html
TECNO ,"Camon 11 Pro, smartphone (6GB+64GB) ,4G Dual Sim - Black","20,999",https://www.jumia.co.ke/camon-11-pro-smartphone-6gb64gb-4g-dual-sim-black-tecno-mpg154645.html
,,,
TECNO ,"F1, 5.0"", 8GB + 1GB, (Dual SIM) - Gold","6,300",https://www.jumia.co.ke/f1-8gb1gb-ram-5.0-display-2000mah-battery-dual-sim-back-cover-gold-tecno-mpg126957.html
Motorola ,Moto G6 Green Pomelo 1S XT1925 Smartphone 5.7Inch 18:9 4GB RAM+64GB ROM 3000mAh-Blue,"13,699",https://www.jumia.co.ke/motorola-moto-g6-green-pomelo-1s-xt1925-smartphone-5.7inch-189-4gb-ram64gb-rom-3000mah-blue-16492383.html
Nokia ,Phone Nokia 6303 Classic FM GSM 3MP Camera Mobile Phone Frees Shipping-Silver,"2,600",https://www.jumia.co.ke/nokia-phone-nokia-6303-classic-fm-gsm-3mp-camera-mobile-phone-frees-shipping-silver-16758483.html
GENERAL ,iPhone-8-Plus,"179,500",https://www.jumia.co.ke/general-iphone-8-plus-10810600.html
Bontel ,L400 - Torch Light- Bontel Cloud -1000 MAh Battery - Green,999,https://www.jumia.co.ke/bontel-l400-torch-light-bontel-cloud-1000-mah-battery-green-16112549.html
,,,
Samsung ,"Galaxy A50 - 128GB Rom - 4GB Ram, 4000mAh, Dual SIM 4G-White","26,299",https://www.jumia.co.ke/galaxy-a50-128gb-rom-4gb-ram-4000mah-dual-sim-4g-white-samsung-mpg162820.html
Apple ,iPhone XS Max 64GB - Space Gray - single SIM (nano-SIM),"142,000",https://www.jumia.co.ke/iphone-xs-max-64gb4gb-space-grey-single-sim-apple-mpg122854.html
Gionee ,Gionee S11 Lite 4GB RAM+32G/64GB ROM 4G Smartphone Snapdragon430 OctaCore 5.7Inch MobilePhone_Black,"11,999",https://www.jumia.co.ke/gionee-gionee-s11-lite-4gb-ram32g64gb-rom-4g-smartphone-snapdragon430-octacore-5.7inch-mobilephoneblack-16297561.html
Gionee ,"M6 Mini 5.45"" 16GB ROM,1GB RAM,8MP Camera,fingerprint, 4000mAh Battery, Android 8.1","7,299",https://www.jumia.co.ke/gionee-m6-mini-5.45-16gb-rom1gb-ram8mp-camerafingerprint-4000mah-battery-android-8.1-14791149.html
HTC ,"Desire 12 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black","13,299",https://www.jumia.co.ke/desire-12-dual-sim-32gb-3gb-ram-4g-lte-black-htc-mpg163951.html
,,,
Samsung ,"Galaxy S10+ - 6.4"" - 128GB ROM + 8GB RAM - Dual SIM - Green","88,000",https://www.jumia.co.ke/galaxy-s10-6.4-128gb-rom-8gb-ram-dual-sim-green-samsung-mpg154497.html
Apple , iPhone 6 4.7-Inch - 32GB - Gold,"20,999",https://www.jumia.co.ke/apple-iphone64.7-inch-32gb-gold-15881316.html
Huawei ,"P30 Pro, 6.47"", 256GB + 8GB (Dual SIM), Black","97,599",https://www.jumia.co.ke/p30-pro-6.47-256gb-8gb-dual-sim-black-huawei-mpg162419.html
Apple ,iPhone 6 - 64GB - 1GB RAM - 8MP - Single SIM - 4G LTE - Gold.,"23,699",https://www.jumia.co.ke/iphone-6-64gb-1gb-ram-8mp-single-sim-4g-lte-gold.-apple-mpg100234.html
Oukitel ,"C8, 4G Black, 2GB+16GB (Dual SIM), 13MP Camera, Black","7,399",https://www.jumia.co.ke/c8-4g-black-2gb16gb-dual-sim-13mp5mp-interpolated-oukitel-mpg116418.html
,,,
Samsung ,"Galaxy A20 - 32GB + 3GB, 6.4"", 4G Dual SIM, Black","16,999",https://www.jumia.co.ke/galaxy-a20-32gb-3gb-6.4-4g-dual-sim-black-samsung-mpg162811.html
Huawei ,"Y6 Prime 2019, 6.09'', 32GB, 13MPCamera, Black","12,299",https://www.jumia.co.ke/y6-prime-2019-6.09-32gb-13mpcamera-black-huawei-mpg147350.html
Apple ,"iPhone 4S -3.5'', 32GB+512MB RAM (Refr b Phone) - White","5,990",https://www.jumia.co.ke/apple-iphone-4s-3.5-32gb512mb-ram-refr-b-phone-white-15969290.html
TECNO ,"F1 - [8GB+1GB RAM] - 5.0"" Display - 2000mAh Battery - Dual SIM+ backcover -  GOLD.","6,098",https://www.jumia.co.ke/f1-8gb1gb-ram-5.0-display-2000mah-battery-dual-sim-backcover-gold.-tecno-mpg151270.html
Ulefone ,"S9 Pro - 5.5"" - 16GB - 2GB RAM - (13MP+5MP) Dual Camera, 4G (Dual SIM), Black","7,699",https://www.jumia.co.ke/s9-pro-5.5-16gb-2gb-ram-13mp5mp-dual-camera-4g-dual-sim-black-ulefone-mpg147059.html
,,,
Cubot ,"J3 - 5.0"" Face ID,1GB RAM,16GB ROM,3G,Blue","4,999",https://www.jumia.co.ke/cubot-j3-5.0-face-id1gb-ram16gb-rom3gblue-8319793.html
Gionee ,S10 Phone LITE 4GB+32GB ROM Snapdragon 427 1.4GHz Quad Core 13MP+16MP 3100mAh LTE 4G Smartphone,"8,879",https://www.jumia.co.ke/gionee-s10-phone-lite-4gb32gb-rom-snapdragon-427-1.4ghz-quad-core-13mp16mp-3100mah-lte-4g-smartphone-15405406.html
Nokia ,Nokia X2-00 2G Mobile Phone - Black,"2,800",https://www.jumia.co.ke/nokia-nokia-x2-00-2g-mobile-phone-black-14660908.html
Generic ,P35 PRO Android 9.1 SmartPhone 6G+128GB Face Recognition,"11,199",https://www.jumia.co.ke/generic-p35-pro-android-9.1-smartphone-6g128gb-face-recognition-18017783.html
Generic ,"Face Recognition 6.2"" MTK6592 6G RAM+128GB ROM Android 9.1","13,989",https://www.jumia.co.ke/generic-face-recognition-6.2-mtk6592-6g-ram128gb-rom-android-9.1-17004625.html
,,,
Samsung ,"Galaxy A30, 6.4"", 64GB + 4GB (Dual SIM), Black","19,748",https://www.jumia.co.ke/galaxy-a30-6.4-64gb-4gb-dual-sim-black-samsung-mpg154483.html
Fourmobile ,"S610 Shine - 5.5"" - 3GB +32GB - 18MP Camera (Dual SIM) - Gold","7,599",https://www.jumia.co.ke/fourmobile-s610-shine-5.5-3gb-32gb-18mp-camera-dual-sim-gold-12842544.html
Xiaomi ,"MI A1, 5.5"", 32GB + 4GB, (Dual SIM) 4G - Black","19,799",https://www.jumia.co.ke/mi-a1-5.5-32gb4gb-ram-12mp-dual-camera-dual-sim-4g-black-xiaomi-mpg150045.html
Infinix ,"HOT 7 - 32GB - 2GB, 6.2"", 13MP, 4000mAh, Dual SIM - Gold","11,389",https://www.jumia.co.ke/hot-7-32gb-2gb-6.2-13mp-4000mah-dual-sim-gold-infinix-mpg148962.html
Nokia ,Nokia 1110 Long Standby Mobile Phone Cell Phone,"1,860",https://www.jumia.co.ke/nokia-nokia-1110-long-standby-mobile-phone-cell-phone-14453008.html
,,,
Nokia ,oriiginal Nokia C2-05 0.3MP Camera Radio Bluetooth GSM 900 / 1800,"2,680",https://www.jumia.co.ke/nokia-oriiginal-nokia-c2-05-0.3mp-camera-radio-bluetooth-gsm-900-1800-13853759.html
Bontel ,"L100 - Torch Light- Bontel Cloud - FM,MP3,MP4-1000 MAh Battery - Black",999,https://www.jumia.co.ke/bontel-l100-torch-light-bontel-cloud-fmmp3mp4-1000-mah-battery-black-16112550.html
BlackBerry ,"Z10 4.2 Inches 16GB  2GB RAM  OS 10 ,  3G  / 4G LTE   Smart Phone Black","6,900",https://www.jumia.co.ke/blackberry-z10-4.2-inches-16gb-2gb-ram-os-10-3g-4g-lte-smart-phone-black-8360944.html
Infinix ,"Hot 7- 6.2"",32+2GB,Dual SIM - Black + Free OTG Cable","11,599",https://www.jumia.co.ke/infinix-hot-7-6.2322gbdual-sim-black-free-otg-cable-17424090.html
Samsung ,"Galaxy A10, 6.2"", 32GB + 2GB (Dual SIM), Black","12,895",https://www.jumia.co.ke/samsung-galaxy-a10-6.2-32gb-2gb-dual-sim-black-18083301.html
,,,
Generic ,Nokia 3310 Dual Sim Card Dual Standby refurbishment  Mobile Phone Straight Button Elderly Spare Mobile Phone,"4,450",https://www.jumia.co.ke/generic-nokia-3310-dual-sim-card-dual-standby-refurbishment-mobile-phone-straight-button-elderly-spare-mobile-phone-16877910.html
Generic ,Apple IPhone 4S 16GB White (Refurbished),"4,480",https://www.jumia.co.ke/generic-apple-iphone-4s-16gb-white-refurbished-14844523.html
X-TIGI ,"V16- 5.0""- 8GB+1GB- Fingerprint- Dual SIM-Black","4,999",https://www.jumia.co.ke/x-tigi-v16-5.0-8gb1gb-fingerprint-dual-sim-black-12660799.html
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM), Black+Free selfie Stick and Ring","14,699",https://www.jumia.co.ke/tecno-camon-11-3gb-32gb-dual-sim-blackfree-selfie-stick-and-ring-16132001.html
Huawei ,"Y7 Prime (2019) - 6.26"" - 4000mAh - 32GB ROM - 3GB RAM - (Dual) -Aurora Blue","16,973",https://www.jumia.co.ke/y7-prime-2019-6.26-8mp16mp-32gb-rom-3gb-ram-dual-aurora-blue-huawei-mpg133981.html
,,,
Letv ,"Anica T8 1.54"" 400mAh Bluetooth Mini Small Cell Phone Support Dual SIM Card","2,939",https://www.jumia.co.ke/letv-anica-t8-1.54-400mah-bluetooth-mini-small-cell-phone-support-dual-sim-card-10916487.html
Bontel ,Little Lover L2 -Touch keypad -World slimmest-Dual Sim-Black,"2,995",https://www.jumia.co.ke/bontel-little-lover-l2-touch-keypad-world-slimmest-dual-sim-black-16788025.html
Xiaomi ,Mi POCO F1 6GB+128GB 6.18 Inch MIUI 9.6 Based On Android 8.1 4G Smatphone(Black) - Garantie 12 Mois,"33,146",https://www.jumia.co.ke/xiaomi-mi-poco-f1-6gb128gb-6.18-inch-miui-9.6-based-on-android-8.1-4g-smatphoneblack-garantie-12-mois-14401142.html
TECNO ,T349 - Dual SIM - Gold,"1,248",https://www.jumia.co.ke/t349-dual-sim-gold-tecno-mpg18472.html
Nokia ,C5-00i 5MP Bar Style 3G WCDMA Bluetooth Dual Camera Long Stand-by Origiinal,"3,080",https://www.jumia.co.ke/nokia-c5-00i-5mp-bar-style-3g-wcdma-bluetooth-dual-camera-long-stand-by-origiinal-13933439.html
,,,
Infinix ,"HOT 6X - 6.2"", 2GB + 16GB, (Dual SIM) - Gold","13,199",https://www.jumia.co.ke/hot-6x-6.2-2gb-ram-16gb-13mp-2mp-dual-sim-gold-infinix-mpg148958.html
BlackBerry ,Curve 8520 - GSM  WIFI  Bluetooth  Smartphone -Black,"3,400",https://www.jumia.co.ke/blackberry-curve-8520-gsm-wifi-bluetooth-smartphone-black-8949767.html
TECNO ,"F1, 8GB+1GB  (Dual SIM), Dark-1.3GHz  5.0 Inch Display- Blue","6,299",https://www.jumia.co.ke/tecno-f1-8gb1gb-dual-sim-dark-1.3ghz-5.0-inch-display-blue-17509603.html
Samsung ,"Galaxy A50 - 6.4"",128GB+4GB,(Dual SIM) - Black","26,399",https://www.jumia.co.ke/galaxy-a50-6.4128gb4gbdual-sim-black-samsung-mpg162819.html
Nokia ,105 Single Sim - Black,"1,792",https://www.jumia.co.ke/105-dual-sim-black-nokia-mpg3095.html
,,,
Apple ,iPhone 4S -3.5'' - 16GB+512MB RAM - Single SIM - White,"4,490",https://www.jumia.co.ke/apple-iphone-4s-3.5-16gb512mb-ram-single-sim-white-17703257.html
Homtom ,"HT 16, 5'',   1GB + 8GB, (Dual SIM) - Blue.","4,499",https://www.jumia.co.ke/homtom-ht-16-5-1gb-8gb-dual-sim-blue.-10933520.html
TECNO ,"Spark 3 - 6.2"", 16GB+2GB (Dual SIM) - Blue + FREE OTG Cable","10,899",https://www.jumia.co.ke/tecno-spark-3-6.2-16gb2gb-dual-sim-blue-free-otg-cable-17002646.html
TECNO ,"Spark 2, 16GB + 1GB, (Dual SIM) - Champagne Gold","10,200",https://www.jumia.co.ke/spark-2-16gb-1gb-ram-13mp-camera-dual-sim-champagne-gold-tecno-mpg111845.html
TECNO ,"Spark 3 Pro, 6.2"", 32GB + 2GB (Dual SIM),Android 9 pie  Gold + Free Data Cable","12,499",https://www.jumia.co.ke/tecno-spark-3-pro-6.2-32gb-2gb-dual-simandroid-9-pie-gold-free-data-cable-17154498.html
,,,
Huawei ,"P30 Lite, 6.15"", 128GB + 4GB (Dual SIM), Peacock Blue.","26,498",https://www.jumia.co.ke/p30-lite-6.15-128gb-4gb-dual-sim-peacock-blue.-huawei-mpg162414.html
X-TIGI ,X-TIGI S23 Mini - Big Torch  - Green,"1,445",https://www.jumia.co.ke/s23-mini-big-torch-big-speaker-4000mah-green-x-tigi-mpg8259.html
Generic ,Walkie Talkie UHF 400-470MHZ Portable 2-Way Radio USB Charger+Earpiece,"2,072",https://www.jumia.co.ke/generic-walkie-talkie-uhf-400-470mhz-portable-2-way-radio-usb-chargerearpiece-9088533.html
Huawei ,"Y7 Prime (2018) 5.99"" - 3GB + 32GB, (Dual SIM) -Blue","15,599",https://www.jumia.co.ke/y7-prime-2018-5.99-3gb-ram-32gb-rom-camera-13-mp-dual-sim-blue-huawei-mpg131424.html
Samsung ,"Galaxy A50, 6.4"", 128GB + 4GB (Dual SIM), Black","26,871",https://www.jumia.co.ke/galaxy-a50-6.4-128gb-4gb-dual-sim-black-samsung-mpg154487.html
,,,
